Area_sqft,Bedrooms,Bathrooms,Year_Built,Property_Type,Parking_Spaces,Furnishing_Status,Floor_Number,Distance_to_City_Center_km,Balcony_Count,Lift_Availability,Direction_Facing,Banjara Hills,Gachibowli,HITEC City,Jubilee Hills,Kokapet,Kompally,Kondapur,Kukatpally,LB Nagar,Madhapur,Manikonda,Medchal,Mehdipatnam,Miyapur,Moinabad,Nallagandla,Narsingi,Secunderabad,Uppal,Price_INR
3376,4,2,2017,0,1,0.5,3,0.79,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22657553
2359,4,3,2015,0,1,0.5,0,15.63,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16988870
2785,5,4,2019,0,0,0.5,1,22.76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20965606
3319,5,4,2023,1,2,0.5,6,15.18,2,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74240615
2202,5,4,2016,0.5,1,0,0,21.57,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15453906
4461,3,3,2014,0,1,0.5,0,26.76,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54686249
3769,5,3,2018,0.5,1,0,0,32.49,0,0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88294871
662,2,2,2019,1,1,0.5,10,12.3,2,1,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14908300
1023,2,1,2018,0,1,0,1,25.51,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6876035
1416,4,3,2018,1,2,0.5,7,35.73,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12373068
4043,2,3,2023,1,1,0.5,17,6.52,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20603369
2449,4,4,2021,0.5,1,0,0,27.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22434256
4123,5,3,2023,0,2,1,3,36.62,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124975881
4948,4,2,2014,1,2,0,17,27.02,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25881703
3508,1,1,2021,0,0,1,1,4.16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,48016227
4490,2,3,2020,1,1,0.5,19,11.68,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44043857
2456,1,1,2014,0.5,2,1,0,7.98,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43243917
3570,1,1,2022,0,1,1,1,36.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50329649
2082,1,1,2017,1,2,0.5,19,39.69,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11162235
2655,4,2,2020,1,1,1,22,17.6,2,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21064773
1554,1,2,2016,1,2,0,4,35.9,1,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19875551
4899,3,2,2021,1,1,0,7,5.84,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22280134
3591,5,3,2017,0.5,2,0,0,0.64,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26862719
2096,1,1,2015,1,1,0,24,22.95,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21128939
4391,3,2,2015,0,2,0.5,0,39.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34410205
2048,1,1,2021,1,2,1,16,22.71,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16994555
1845,3,3,2021,1,2,0,18,39.23,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10527871
4599,4,2,2014,1,1,0.5,23,18.3,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47575351
4323,3,2,2019,0,0,1,3,15.59,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36365411
653,2,2,2022,1,2,0.5,9,37.22,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4464947
3583,3,3,2022,0,1,0.5,3,2.43,2,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55322495
2957,3,3,2015,0,1,0.5,0,13.41,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21282518
498,1,2,2021,1,1,1,16,18.02,0,1,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6585914
2600,3,3,2021,1,1,0.5,12,3.93,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30505088
3361,2,3,2017,0,2,1,1,20.93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26902029
4833,3,3,2017,1,1,0,9,15.32,0,1,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,46640187
4177,3,2,2018,0,1,0.5,0,17.76,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28316974
3269,3,4,2023,1,2,0.5,19,27.61,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23602783
3634,4,4,2020,1,1,0,6,3.28,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25973604
4191,4,3,2014,1,1,0.5,20,38.49,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31206955
1356,4,2,2022,0.5,1,0.5,0,21.14,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33564681
4467,3,3,2016,1,1,0.5,20,33.63,2,1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55589200
560,2,1,2017,0.5,2,1,0,13.08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8317358
4893,3,2,2020,1,2,0.5,5,12.88,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33947148
1700,1,2,2018,1,2,1,21,36.2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40571598
4387,2,1,2018,1,2,1,12,5.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30146572
1927,4,4,2014,1,2,0,7,4.6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14927508
1618,5,4,2015,0.5,2,0.5,0,28.03,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23370097
4896,2,2,2018,0.5,1,1,0,18.91,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58403005
3504,4,2,2015,1,1,0,12,28.83,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61544464
3135,2,1,2014,0,1,0,1,17.6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27934421
4955,2,2,2023,1,1,0.5,11,8.86,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50208002
1354,3,2,2016,0,0,0,3,28.75,3,0,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14833026
4965,4,2,2014,1,2,0,14,2.04,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28904922
3846,5,4,2023,1,2,0.5,19,18.19,0,1,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91998993
1445,4,2,2021,1,2,0,9,18.62,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17085981
2093,2,1,2021,1,1,0.5,24,3.58,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16896799
3836,5,4,2021,0,0,0.5,1,10.04,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25625236
962,2,1,2020,1,2,0,16,10.77,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11051717
2885,1,2,2020,1,1,0,9,35.77,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16521653
3754,5,3,2015,1,1,0.5,23,20.75,1,1,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46693273
625,2,1,2022,1,1,0,10,27,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4258715
1359,2,1,2020,1,1,0,16,2.67,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12430132
4948,4,4,2018,1,2,1,10,4.59,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69988074
3467,5,3,2017,1,2,0,14,22.75,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43013313
1215,2,1,2021,1,2,0,3,33.49,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12948414
3520,2,3,2018,1,2,0.5,24,2.59,2,1,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20592816
416,1,2,2019,1,2,1,3,39.35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3343059
1643,1,1,2017,0.5,1,0.5,0,35.47,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21877064
2605,3,4,2015,0.5,2,1,0,34.99,0,0,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53291054
2924,2,1,2020,0.5,1,0.5,0,0.84,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33165719
1469,4,3,2015,0,0,1,2,16.55,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13673602
3844,4,2,2020,0,0,0.5,3,31.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55271778
2965,4,3,2020,1,1,0,23,30.46,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61889710
1460,2,1,2014,0,1,0,0,14.15,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29244303
2727,2,2,2023,0,1,1,2,35.17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19883988
3820,2,2,2023,1,1,0,3,25.62,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36209874
701,3,3,2016,1,2,0.5,18,39.76,3,1,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9162482
4676,2,1,2016,1,1,0,8,13.72,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32147517
1006,1,1,2019,0,1,1,2,25.92,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13373636
3570,5,4,2016,0.5,1,0.5,0,17.27,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26846094
1099,2,3,2022,1,2,0.5,7,26.08,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9222820
1539,3,3,2018,0,2,0.5,0,10.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10142407
590,1,1,2019,0,0,1,3,15.61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7386445
2700,4,4,2019,1,2,0,12,37.32,3,1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49877434
1380,2,2,2021,0,2,0.5,2,11.92,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17924676
3375,5,4,2023,0,0,0,2,25.02,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42247457
1584,4,4,2016,1,2,0.5,13,36.78,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18127581
3727,3,3,2022,1,1,1,4,19.5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39164223
3794,1,2,2020,1,1,1,17,27.96,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50869794
527,2,3,2019,1,1,0.5,17,30.05,0,1,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6435878
2465,1,1,2014,0,1,0,1,21.99,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37674742
2216,3,3,2017,1,1,0,14,15.47,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44104054
969,3,3,2018,1,2,0,22,32.43,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6867236
2295,5,3,2015,0,0,0.5,2,22.39,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32314269
3133,3,3,2014,0,1,1,2,5.09,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60583742
4263,3,3,2015,0,2,1,0,35.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25182976
4414,2,1,2021,0,1,0,3,12.25,0,0,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68240467
3301,4,3,2023,1,2,1,17,19.99,0,1,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29636859
2086,1,1,2019,1,1,1,21,8.95,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11913303
3409,1,1,2023,0.5,1,0,0,19.96,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59206291
554,1,1,2015,0.5,2,1,0,5.61,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17788440
2937,5,4,2022,0.5,1,0,0,22.87,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28022599
1809,2,1,2021,1,1,1,21,21.15,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12978963
4457,3,3,2017,1,2,0.5,9,32.83,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29939587
1184,1,1,2023,0,0,1,1,22.62,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9159850
3575,2,1,2020,1,1,0,16,16.65,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15511449
4741,5,4,2016,1,1,0.5,6,18.92,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55123062
3206,5,3,2019,0.5,1,1,0,24.39,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27493454
937,1,1,2016,1,2,1,13,33.66,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14468031
2241,5,4,2023,1,1,0,11,2.15,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19439631
2855,5,3,2016,1,1,0,5,37.1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37040540
924,4,2,2022,0,0,0.5,0,3.81,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9055633
3350,3,3,2019,0,2,0.5,3,14.12,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45283517
4531,5,3,2021,1,1,0.5,16,13.78,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23475813
4515,4,2,2017,1,1,0,7,21.5,2,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32947539
2768,2,1,2017,1,1,0,7,14.51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14371122
4247,5,3,2021,0.5,1,1,0,9.16,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155509738
4895,2,2,2020,1,2,0,10,10.12,2,1,0.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60808450
3101,5,3,2018,0.5,2,0,0,39.42,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21827133
1371,1,1,2015,1,1,0.5,22,33.55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9978771
1566,4,4,2019,1,2,0.5,6,32.32,3,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30461714
3174,4,4,2014,0,0,0,0,17.06,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19997928
2382,1,2,2020,1,1,0,15,37.48,0,1,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53082403
1253,3,2,2022,0.5,2,1,0,2.98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46645022
4546,4,4,2018,1,2,0.5,14,5.45,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27079011
4136,2,1,2018,1,1,0,18,10.25,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41440230
4169,4,2,2020,0,1,0,2,25.85,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86854123
974,3,2,2018,1,2,0,10,7.09,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5908441
3661,2,3,2023,1,2,0,23,13.77,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28425966
1548,2,1,2017,0.5,1,0.5,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15042685
2115,1,1,2014,1,1,0.5,7,32.09,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14792799
4254,5,3,2019,0,0,0,2,36.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60490106
2891,1,1,2022,0,2,0,2,34.09,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14523100
3060,5,3,2017,1,1,0,19,1.58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26610796
3524,1,1,2023,0,2,0,1,13.03,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18521175
3451,5,3,2017,0,1,0.5,2,25.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28882655
404,1,2,2018,1,2,0,15,0.53,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5679421
1276,2,1,2019,1,1,0.5,20,29.98,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6960324
1391,4,3,2016,1,1,0,18,34.82,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13174133
4542,4,4,2022,1,1,0.5,19,3.56,3,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24052832
4764,3,2,2014,1,1,0,6,17.53,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22845853
4865,4,3,2019,1,2,0.5,18,12.46,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30668459
1035,3,3,2019,0,1,1,0,37.9,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17401599
2093,4,3,2021,1,1,0.5,12,13.33,1,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13685981
2082,3,2,2018,0.5,1,0,0,23.45,2,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20066949
519,1,1,2022,0.5,1,0.5,0,0.86,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6085995
1230,4,2,2022,1,1,0,3,33.55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12672281
4075,2,2,2015,1,2,1,16,1.66,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67427380
1769,5,4,2018,1,1,0,5,22.98,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17031575
1140,1,1,2020,0.5,1,1,0,29.76,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22907255
516,1,1,2015,1,2,0.5,20,16.17,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6929854
3238,1,1,2020,1,2,0.5,5,1.75,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19216275
1550,5,3,2022,0,0,0,1,36.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9290970
2331,3,4,2021,0,0,0,3,14.96,0,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21109374
1412,2,3,2023,0,2,0.5,3,18.91,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22673244
2064,3,4,2022,0,1,1,0,32.62,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33967084
1481,2,2,2017,0,0,0.5,3,26.6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11817211
912,4,3,2021,0.5,1,0.5,0,13.35,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13858003
3249,1,1,2022,1,1,1,15,21.86,1,1,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44619111
959,1,2,2023,0,2,0.5,3,4.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7404451
4072,4,3,2015,0,2,1,3,19.51,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25990944
4983,5,4,2023,1,1,0,24,17.42,1,1,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47517492
3743,4,3,2016,1,1,0,15,30.52,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37650760
4470,4,4,2014,1,2,0.5,23,32.1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100674057
1870,2,1,2014,0,1,0.5,2,34.95,2,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18623192
980,4,2,2023,1,1,1,10,34.36,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7704703
2694,1,2,2019,0,2,0.5,0,39.93,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18711959
3547,3,2,2014,1,1,0,20,28.44,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56137152
4649,2,2,2018,0,1,0,0,25.02,1,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30018926
2079,2,2,2019,1,1,0.5,23,6.31,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22466195
3906,5,3,2022,1,1,1,22,18.99,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61266958
3144,3,4,2019,1,1,1,16,17.5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21696034
3756,2,3,2017,1,2,1,11,29.52,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30585545
4445,4,2,2014,1,2,1,19,11.35,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49777043
1643,2,1,2019,1,2,1,19,34.9,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14092949
3518,2,3,2020,1,1,1,14,9.18,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41129331
2541,2,1,2018,1,1,0.5,8,19.6,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15724146
3459,5,3,2019,1,2,1,21,37.8,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53430739
4948,2,2,2023,1,1,0.5,5,14.09,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42967678
3359,2,1,2021,0,1,0.5,3,29.25,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40016572
2665,5,3,2014,1,2,0,4,13.76,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23027638
2879,3,2,2021,1,2,1,8,20.82,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23774144
2035,1,1,2015,0,2,1,1,31.14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12492676
2157,5,4,2015,1,1,1,9,32.68,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29093367
4852,5,3,2021,1,2,0,4,33.78,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35415828
2470,2,3,2015,1,2,0.5,16,4.43,2,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26764659
3249,2,3,2021,0.5,1,0.5,0,34.27,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52251206
3651,1,1,2018,1,1,0,3,6.28,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33353189
4130,2,2,2022,1,1,0,3,11.28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,37025808
2889,4,4,2022,0,2,1,1,38.86,2,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45346042
2031,2,1,2021,1,2,0.5,19,6.2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46598367
